"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-09-13",,,,,"0.10",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-09-14",,,,,"0.04",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-09-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-09-16",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-09-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-09-18",,,,,"0.72",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-09-19",,,,,"0.82",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-09-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-09-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-09-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-09-23",,,,,"0.05",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-09-24",,,,,"0.91",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-09-25",,,,,"0.77",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-09-26",,,,,"0.35",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-09-27",,,,,"0.02",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-09-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-09-29",,,,,"1.02",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-09-30",,,,,"0.90",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-01",,,,,"0.08",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-02",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-06",,,,,"0.05",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-07",,,,,"0.68",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-08",,,,,"0.36",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-11",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-15",,,,,"0.77",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-16",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-17",,,,,"0.02",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-20",,,,,"0.10",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-21",,,,,"2.27",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-22",,,,,"0.28",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-27",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-28",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-29",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-30",,,,,"0.93",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-10-31",,,,,"0.03",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-01",,,,,"0.02",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-02",,,,,"0.01",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-07",,,,,"0.09",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-08",,,,,"0.01",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-11",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-16",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-18",,,,,"0.03",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-22",,,,,"2.14",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-23",,,,,"0.02",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-24",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-25",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-27",,,,,"0.87",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-28",,,,,"0.01",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-29",,,,,"0.00","T,,N","0.0","T,,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-11-30",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-01",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-02",,,,,"0.32",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-03",,,,,"0.45",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-04",,,,,"0.25",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-05",,,,,"0.01",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-07",,,,,"0.00","T,,N","0.0","T,,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-08",,,,,"0.00","T,,N","0.0","T,,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-10",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-11",,,,,"1.39",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-12",,,,,"0.03",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-13",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-14",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-15",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-16",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-17",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-18",,,,,"2.90",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-19",,,,,"0.37",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-20",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-24",,,,,"0.03",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-25",,,,,"0.00","T,,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-26",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-27",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-28",,,,,"2.06",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-29",,,,,"0.10",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-30",,,,,"0.01",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2023-12-31",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-01",,,,,"0.01",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-02",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-03",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-04",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-05",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-06",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-07",,,,,"0.55",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-08",,,,,"0.15",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-09",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-10",,,,,"2.48",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-11",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-12",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-13",,,,,"0.85",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-14",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-15",,,,,"0.00","T,,N","0.0","T,,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-16",,,,,"0.10",",,N","1.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-17",,,,,"0.20",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-18",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-19",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-20",,,,,"0.05",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-21",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-22",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-23",,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-24",,,,,"0.07",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-25",,,,,"0.25",",,N",,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2024-01-26",,,,,"0.24",",,N",,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-01",,,,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","50","H,,S","56",",,W","42",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-02",,,,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","46","H,,S","55",",,W","39",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-03",,,,,"0.36",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","48","H,,S","50",",,W","46",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-04",,,,,"0.01",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","51","H,,S","61",",,W","45",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-05",,,,,"0.05",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","51",",,W","45",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-06",,,,,"0.25",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","47",",,W","39",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-07",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","41","H,,S","47",",,W","36",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-08",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","37","H,,S","41",",,W","32",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-09",,,,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","46",",,W","37",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-10",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","39","H,,S","41",",,W","35",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-11",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","38","H,,S","40",",,W","32",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-12",,,,,"0.27",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","53",",,W","36",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-13",,,,,"0.03",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","52",",,W","38",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-14",,,,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","35","H,,S","38",",,W","30",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-15",,,,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","33","H,,S","39",",,W","29",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-16",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","36","H,,S","48",",,W","29",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-17",,,,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","39","H,,S","45",",,W","31",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-18",,,,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","46","H,,S","56",",,W","37",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-19",,,,,"0.96",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","45",",,W","37",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-20",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","50",",,W","39",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-21",,,,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","43",",,W","36",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-22",,,,,"0.47",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","38","H,,S","40",",,W","36",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-23",,,,,"0.24",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","38","H,,S","39",",,W","35",",,W",,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2023-01-24",,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","39","H,,S","48",",,W","35",",,W",,
