STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNWD,TAVG,TMAX,TMIN,TOBS
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,26.9.2023,0.26,0.0,61,64,56,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,27.9.2023,0.00,0.0,60,66,53,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,28.9.2023,0.77,0.0,61,67,56,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,29.9.2023,4.10,0.0,61,63,59,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,30.9.2023,0.09,0.0,61,66,57,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,01.10.2023,0.00,0.0,67,77,61,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,02.10.2023,0.00,0.0,71,79,65,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,03.10.2023,0.00,0.0,71,83,63,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,04.10.2023,0.00,0.0,73,84,66,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,05.10.2023,0.00,0.0,70,78,63,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,06.10.2023,0.13,0.0,68,71,67,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,07.10.2023,0.80,0.0,67,70,55,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,08.10.2023,0.00,0.0,57,62,52,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,09.10.2023,0.00,0.0,56,62,50,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,10.10.2023,0.01,0.0,59,65,54,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,11.10.2023,0.00,0.0,63,71,57,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,12.10.2023,0.00,0.0,63,71,56,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,13.10.2023,0.00,0.0,60,65,54,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,14.10.2023,0.71,0.0,56,59,50,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,15.10.2023,0.01,0.0,55,61,51,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,16.10.2023,0.00,0.0,56,65,50,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,17.10.2023,0.00,0.0,58,64,53,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,18.10.2023,0.00,0.0,59,63,56,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,19.10.2023,0.00,0.0,59,66,52,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,20.10.2023,0.94,0.0,62,65,60,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,21.10.2023,0.60,0.0,62,65,58,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,22.10.2023,0.00,0.0,56,58,49,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,23.10.2023,0.00,0.0,53,62,48,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,24.10.2023,0.00,0.0,57,66,50,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,25.10.2023,0.00,0.0,62,74,53,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,26.10.2023,0.00,0.0,69,80,59,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,27.10.2023,0.00,0.0,69,76,63,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,28.10.2023,0.00,0.0,73,82,64,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,29.10.2023,0.42,0.0,59,64,52,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,30.10.2023,0.56,0.0,56,60,51,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,31.10.2023,0.00,0.0,50,52,46,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,01.11.2023,0.00,0.0,47,50,41,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,02.11.2023,0.00,0.0,44,50,38,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,03.11.2023,0.00,0.0,48,56,42,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,04.11.2023,0.00,0.0,53,62,48,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,05.11.2023,0.00,0.0,58,65,50,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,06.11.2023,0.00,0.0,51,56,45,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,07.11.2023,0.05,0.0,58,66,55,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,08.11.2023,0.00,0.0,51,55,44,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,09.11.2023,0.00,0.0,50,58,43,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,10.11.2023,0.00,0.0,53,54,47,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,11.11.2023,0.00,0.0,50,55,43,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,12.11.2023,0.00,0.0,42,46,37,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,13.11.2023,0.00,0.0,42,50,37,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,14.11.2023,0.00,0.0,49,54,44,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,15.11.2023,0.00,0.0,47,53,42,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,16.11.2023,0.00,0.0,54,66,46,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,17.11.2023,0.00,0.0,57,66,49,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,18.11.2023,0.00,0.0,56,61,43,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,19.11.2023,0.00,0.0,48,56,41,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,20.11.2023,0.00,0.0,44,46,39,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,21.11.2023,0.61,0.0,41,48,35,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,22.11.2023,1.78,0.0,51,54,48,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,23.11.2023,0.00,0.0,50,53,45,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,24.11.2023,0.00,0.0,48,51,34,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,25.11.2023,0.00,0.0,36,41,32,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,26.11.2023,0.30,0.0,41,55,36,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,27.11.2023,0.03,0.0,50,56,38,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,28.11.2023,0.00,0.0,38,40,33,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,29.11.2023,0.00,0.0,33,38,28,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,30.11.2023,0.00,0.0,41,52,36,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,01.12.2023,0.46,0.0,46,49,41,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,02.12.2023,0.00,0.0,50,59,47,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,03.12.2023,0.63,0.0,49,52,47,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,04.12.2023,0.00,0.0,49,53,44,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,05.12.2023,0.00,0.0,43,44,39,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,06.12.2023,0.00,0.0,39,41,35,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,07.12.2023,0.00,0.0,36,40,33,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,08.12.2023,0.00,0.0,43,50,37,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,09.12.2023,0.00,0.0,48,57,41,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,10.12.2023,1.35,0.0,53,60,46,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,11.12.2023,0.50,0.0,47,49,39,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,12.12.2023,0.00,0.0,41,45,37,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,13.12.2023,0.00,0.0,43,47,37,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,14.12.2023,0.00,0.0,38,42,34,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,15.12.2023,0.00,0.0,45,59,38,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,16.12.2023,0.00,0.0,51,53,44,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,17.12.2023,0.23,0.0,49,59,46,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,18.12.2023,2.13,0.0,56,63,43,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,19.12.2023,0.00,0.0,42,44,33,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,20.12.2023,0.00,0.0,36,45,32,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,21.12.2023,0.00,0.0,38,42,30,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,22.12.2023,0.00,0.0,32,39,26,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,23.12.2023,0.00,0.0,37,42,32,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,24.12.2023,0.01,0.0,43,48,40,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,25.12.2023,0.00,0.0,44,48,42,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,26.12.2023,0.00,0.0,45,49,42,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,27.12.2023,0.21,0.0,44,48,43,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,28.12.2023,1.18,0.0,49,52,47,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,29.12.2023,0.01,,50,56,46,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,30.12.2023,0.00,0.0,45,47,40,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,31.12.2023,0.00,0.0,42,44,40,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,01.1.2024,0.01,0.0,43,47,36,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,02.1.2024,0.00,0.0,37,43,30,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,03.1.2024,0.00,0.0,39,43,35,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,04.1.2024,0.00,0.0,41,45,29,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,05.1.2024,0.00,0.0,32,38,27,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,06.1.2024,0.34,0.0,35,38,32,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,07.1.2024,0.17,0.0,37,39,35,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,08.1.2024,0.00,0.0,39,45,37,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,09.1.2024,1.95,0.0,41,57,33,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,10.1.2024,0.32,0.0,52,56,45,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,11.1.2024,0.00,0.0,45,46,42,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,12.1.2024,0.06,0.0,45,50,42,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,13.1.2024,1.03,0.0,51,60,36,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,14.1.2024,0.00,0.0,37,45,27,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,15.1.2024,0.04,0.0,27,30,24,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,16.1.2024,0.33,2.0,28,32,23,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,17.1.2024,0.00,1.2,23,25,19,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,18.1.2024,0.00,1.2,27,34,23,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,19.1.2024,0.03,0.0,31,33,27,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,20.1.2024,0.00,1.2,24,27,19,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,21.1.2024,0.00,1.2,24,32,21,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,22.1.2024,0.00,0.0,30,38,26,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,23.1.2024,0.03,0.0,37,41,35,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,24.1.2024,0.07,0.0,39,44,37,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,25.1.2024,0.22,0.0,49,57,41,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,26.1.2024,0.21,0.0,43,45,40,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,27.1.2024,0.00,0.0,43,47,41,
USW00014732,"LAGUARDIA AIRPORT, NY US",4077945,-7388027,3.0,28.1.2024,,,42,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,03.4.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,04.4.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,05.4.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,26.4.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,27.4.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,28.4.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,29.4.2023,1.76,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,30.4.2023,1.54,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,01.5.2023,2.89,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,02.5.2023,0.03,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,03.5.2023,0.06,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,05.5.2023,,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,06.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,07.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,08.5.2023,0.02,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,09.5.2023,0.01,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,10.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,11.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,12.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,13.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,14.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,15.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,16.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,17.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,18.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,19.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,20.5.2023,0.03,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,21.5.2023,0.65,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,22.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,23.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,24.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,25.5.2023,0.06,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,26.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,27.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,28.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,29.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,30.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,31.5.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,01.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,02.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,03.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,04.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,05.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,06.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,07.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,08.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,09.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,10.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,11.6.2023,0.01,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,12.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,13.6.2023,0.25,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,14.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,15.6.2023,0.11,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,16.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,17.6.2023,0.31,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,18.6.2023,0.02,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,19.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,20.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,21.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,22.6.2023,0.01,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,23.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,24.6.2023,0.22,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,26.6.2023,,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,27.6.2023,0.91,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,28.6.2023,0.41,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,29.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,30.6.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,01.7.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,02.7.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,03.7.2023,0.09,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,04.7.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,05.7.2023,0.05,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,06.7.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,07.7.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,08.7.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,09.7.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,10.7.2023,0.31,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,11.7.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,12.7.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,13.7.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,14.7.2023,0.02,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,15.7.2023,1.12,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,16.7.2023,0.35,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,17.7.2023,0.45,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,18.7.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,19.7.2023,0.35,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,21.7.2023,,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,22.7.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,23.7.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,24.7.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,25.7.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,26.7.2023,0.53,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,27.7.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,28.7.2023,0.86,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,29.7.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,30.7.2023,0.03,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,31.7.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,01.8.2023,0.04,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,02.8.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,03.8.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,04.8.2023,0.00,,,,,
US1NJBG0065,"LYNDHURST TWP 1.6 NW, NJ US",40810633,-74134393,5.5,05.8.2023,0.00,,,,,
